generated_at_utc,game_date,event_id,game,player,player_id,stat,side,sportsbook,sportsbook_key,line,odds,projection,projection_edge,model_probability,implied_probability,probability_edge,expected_value_per_dollar,model_mae,feature_ready,deployment_status,source
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Marine Johannes,pl_fa0966ed36ee67df,pts,UNDER,DraftKings,draftkings,7.5,-130,4.44,3.06,0.7245,0.5652,0.1593,0.2818,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Pauline Astier,pl_17342cb9b54ebc79,pts,UNDER,DraftKings,draftkings,8.5,-130,5.49,3.01,0.7209,0.5652,0.1557,0.2754,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,threes,UNDER,DraftKings,draftkings,0.5,141,0.45,0.05,0.5219,0.4149,0.107,0.2578,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,threes,UNDER,FanDuel,fanduel,0.5,140,0.45,0.05,0.5219,0.4167,0.1052,0.2526,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DiJonai Carrington,pl_c8c0e0c1fb9ec4ed,pts,UNDER,DraftKings,draftkings,9.5,-116,7.33,2.17,0.664,0.537,0.127,0.2365,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Cecilia Zandalasini,pl_c3118aa754391b29,threes,UNDER,FanDuel,fanduel,1.5,-200,0.6,0.9,0.8183,0.6667,0.1516,0.2274,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,threes,UNDER,FanDuel,fanduel,1.5,-230,0.49,1.01,0.8447,0.697,0.1478,0.212,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,threes,UNDER,DraftKings,draftkings,1.5,-231,0.49,1.01,0.8447,0.6979,0.1469,0.2104,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Elizabeth Williams,pl_91fa399932076bab,pts,UNDER,DraftKings,draftkings,6.5,-125,4.37,2.13,0.6609,0.5556,0.1053,0.1896,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DiJonai Carrington,pl_c8c0e0c1fb9ec4ed,pts,UNDER,FanDuel,fanduel,9.5,-128,7.33,2.17,0.664,0.5614,0.1026,0.1828,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Breanna Stewart,pl_a9f0686367871e4e,threes,UNDER,DraftKings,draftkings,0.5,124,0.43,0.07,0.5273,0.4464,0.0808,0.1811,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,ast,UNDER,FanDuel,fanduel,2.5,-144,1.99,0.51,0.6308,0.5902,0.0407,0.0689,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,ast,UNDER,DraftKings,draftkings,2.5,-156,1.99,0.51,0.6308,0.6094,0.0215,0.0352,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,pts,UNDER,DraftKings,draftkings,8.5,-114,8.11,0.39,0.5304,0.5327,-0.0023,-0.0043,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,pts,UNDER,FanDuel,fanduel,8.5,-115,8.11,0.39,0.5304,0.5349,-0.0045,-0.0084,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,reb,OVER,FanDuel,fanduel,3.5,118,3.26,-0.24,0.4542,0.4587,-0.0046,-0.0099,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,reb,OVER,DraftKings,draftkings,3.5,113,3.26,-0.24,0.4542,0.4695,-0.0153,-0.0326,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jordin Canada,pl_e49d761a397e4cf3,threes,OVER,DraftKings,draftkings,0.5,-128,0.57,0.07,0.5297,0.5614,-0.0317,-0.0565,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jordin Canada,pl_e49d761a397e4cf3,threes,UNDER,DraftKings,draftkings,0.5,-106,0.57,-0.07,0.4703,0.5146,-0.0442,-0.086,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,reb,UNDER,DraftKings,draftkings,3.5,-154,3.26,0.24,0.5458,0.6063,-0.0605,-0.0997,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,reb,UNDER,FanDuel,fanduel,3.5,-158,3.26,0.24,0.5458,0.6124,-0.0666,-0.1087,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,pts,OVER,FanDuel,fanduel,8.5,-113,8.11,-0.39,0.4696,0.5305,-0.0609,-0.1149,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,pts,OVER,DraftKings,draftkings,8.5,-117,8.11,-0.39,0.4696,0.5392,-0.0696,-0.1291,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,ast,OVER,DraftKings,draftkings,2.5,115,1.99,-0.51,0.3692,0.4651,-0.096,-0.2063,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,ast,OVER,FanDuel,fanduel,2.5,108,1.99,-0.51,0.3692,0.4808,-0.1116,-0.2322,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Breanna Stewart,pl_a9f0686367871e4e,threes,OVER,DraftKings,draftkings,0.5,-169,0.43,-0.07,0.4727,0.6283,-0.1555,-0.2476,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,threes,OVER,FanDuel,fanduel,0.5,-188,0.45,-0.05,0.4781,0.6528,-0.1747,-0.2676,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,threes,OVER,DraftKings,draftkings,0.5,-193,0.45,-0.05,0.4781,0.6587,-0.1806,-0.2742,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DiJonai Carrington,pl_c8c0e0c1fb9ec4ed,pts,OVER,FanDuel,fanduel,9.5,-102,7.33,-2.17,0.336,0.505,-0.169,-0.3347,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Elizabeth Williams,pl_91fa399932076bab,pts,OVER,DraftKings,draftkings,6.5,-106,4.37,-2.13,0.3391,0.5146,-0.1755,-0.341,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Elizabeth Williams,pl_91fa399932076bab,reb,OVER,DraftKings,draftkings,3.5,-162,2.92,-0.58,0.3894,0.6183,-0.2289,-0.3702,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DiJonai Carrington,pl_c8c0e0c1fb9ec4ed,pts,OVER,DraftKings,draftkings,9.5,-115,7.33,-2.17,0.336,0.5349,-0.1989,-0.3719,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Elizabeth Williams,pl_91fa399932076bab,reb,OVER,FanDuel,fanduel,3.5,-166,2.92,-0.58,0.3894,0.6241,-0.2346,-0.376,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,reb,OVER,FanDuel,fanduel,2.5,-154,1.64,-0.86,0.3395,0.6063,-0.2668,-0.44,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Pauline Astier,pl_17342cb9b54ebc79,pts,OVER,FanDuel,fanduel,8.5,-102,5.49,-3.01,0.2791,0.505,-0.2258,-0.4473,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Pauline Astier,pl_17342cb9b54ebc79,pts,OVER,DraftKings,draftkings,8.5,-102,5.49,-3.01,0.2791,0.505,-0.2258,-0.4473,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Marine Johannes,pl_fa0966ed36ee67df,pts,OVER,DraftKings,draftkings,7.5,-102,4.44,-3.06,0.2755,0.505,-0.2294,-0.4544,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,reb,OVER,DraftKings,draftkings,2.5,-168,1.64,-0.86,0.3395,0.6269,-0.2873,-0.4584,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,pts,OVER,FanDuel,fanduel,10.5,-130,7.84,-2.66,0.3022,0.5652,-0.2631,-0.4654,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,pts,OVER,DraftKings,draftkings,7.5,-108,4.38,-3.12,0.2716,0.5192,-0.2476,-0.4768,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,threes,OVER,FanDuel,fanduel,1.5,-130,0.96,-0.54,0.2933,0.5652,-0.2719,-0.481,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,pts,OVER,DraftKings,draftkings,10.5,-112,7.37,-3.13,0.2707,0.5283,-0.2576,-0.4875,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,threes,OVER,DraftKings,draftkings,1.5,-137,0.96,-0.54,0.2933,0.5781,-0.2847,-0.4925,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,ast,OVER,DraftKings,draftkings,4.5,-153,3.71,-0.79,0.3018,0.6047,-0.3029,-0.5009,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Rebecca Allen,pl_0ffc0c037962ac53,pts,OVER,DraftKings,draftkings,6.5,-108,3.16,-3.34,0.2574,0.5192,-0.2619,-0.5044,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,ast,OVER,FanDuel,fanduel,4.5,-158,3.71,-0.79,0.3018,0.6124,-0.3106,-0.5072,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,pts,OVER,FanDuel,fanduel,10.5,-122,7.37,-3.13,0.2707,0.5495,-0.2788,-0.5074,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,reb,OVER,DraftKings,draftkings,2.5,-162,1.44,-1.06,0.3046,0.6183,-0.3137,-0.5074,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Rebecca Allen,pl_0ffc0c037962ac53,reb,OVER,DraftKings,draftkings,2.5,-157,1.39,-1.11,0.2958,0.6109,-0.3151,-0.5158,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,reb,OVER,FanDuel,fanduel,2.5,-172,1.44,-1.06,0.3046,0.6324,-0.3278,-0.5183,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Kayla Thornton,pl_3a069f063eb86517,pts,OVER,DraftKings,draftkings,8.5,-117,5.06,-3.44,0.2516,0.5392,-0.2875,-0.5333,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Angel Reese,pl_2d999585fdbdbe8e,ast,OVER,FanDuel,fanduel,2.5,116,1.31,-1.19,0.2153,0.463,-0.2477,-0.535,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Kayla Thornton,pl_3a069f063eb86517,pts,OVER,FanDuel,fanduel,8.5,-118,5.06,-3.44,0.2516,0.5413,-0.2897,-0.5351,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,pts,OVER,DraftKings,draftkings,11.5,-105,7.84,-3.66,0.2379,0.5122,-0.2743,-0.5355,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Angel Reese,pl_2d999585fdbdbe8e,ast,OVER,DraftKings,draftkings,2.5,113,1.31,-1.19,0.2153,0.4695,-0.2542,-0.5414,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,reb,OVER,DraftKings,draftkings,2.5,-136,1.17,-1.33,0.2599,0.5763,-0.3164,-0.5491,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Cecilia Zandalasini,pl_c3118aa754391b29,threes,OVER,FanDuel,fanduel,1.5,148,0.6,-0.9,0.1817,0.4032,-0.2215,-0.5493,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,reb,OVER,FanDuel,fanduel,3.5,122,1.76,-1.74,0.2006,0.4505,-0.2499,-0.5547,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,ast,OVER,FanDuel,fanduel,2.5,-162,1.56,-0.94,0.2681,0.6183,-0.3503,-0.5665,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,ast,OVER,DraftKings,draftkings,2.5,-165,1.56,-0.94,0.2681,0.6226,-0.3546,-0.5695,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,reb,OVER,FanDuel,fanduel,2.5,-158,1.17,-1.33,0.2599,0.6124,-0.3525,-0.5757,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,ast,OVER,DraftKings,draftkings,2.5,108,1.24,-1.26,0.2036,0.4808,-0.2772,-0.5765,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,threes,OVER,FanDuel,fanduel,1.5,168,0.49,-1.01,0.1553,0.3731,-0.2179,-0.5839,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,threes,OVER,DraftKings,draftkings,1.5,167,0.49,-1.01,0.1553,0.3745,-0.2193,-0.5855,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jonquel Jones,pl_0ff64046d8bcbd2b,ast,OVER,DraftKings,draftkings,2.5,-155,1.48,-1.02,0.2511,0.6078,-0.3568,-0.5869,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,reb,OVER,DraftKings,draftkings,3.5,105,1.76,-1.74,0.2006,0.4878,-0.2872,-0.5888,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jonquel Jones,pl_0ff64046d8bcbd2b,ast,OVER,FanDuel,fanduel,2.5,-158,1.48,-1.02,0.2511,0.6124,-0.3613,-0.59,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,ast,OVER,FanDuel,fanduel,2.5,-102,1.24,-1.26,0.2036,0.505,-0.3013,-0.5968,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,threes,OVER,FanDuel,fanduel,1.5,-132,0.76,-0.74,0.229,0.569,-0.34,-0.5976,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,threes,OVER,DraftKings,draftkings,1.5,-183,0.85,-0.65,0.2576,0.6466,-0.389,-0.6016,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jade Melbourne,pl_6376037d2768b9a1,pts,OVER,FanDuel,fanduel,7.5,-122,3.47,-4.03,0.2164,0.5495,-0.3332,-0.6062,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jewell Loyd,pl_25f171e975525da5,threes,OVER,DraftKings,draftkings,1.5,-150,0.76,-0.74,0.229,0.6,-0.371,-0.6184,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jade Melbourne,pl_6376037d2768b9a1,pts,OVER,DraftKings,draftkings,7.5,-133,3.47,-4.03,0.2164,0.5708,-0.3544,-0.6209,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,ast,OVER,DraftKings,draftkings,2.5,116,1.07,-1.43,0.1724,0.463,-0.2906,-0.6277,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,NaLyssa Smith,pl_58d8ddd50dc5e9ea,reb,OVER,DraftKings,draftkings,5.5,104,3.62,-1.88,0.1821,0.4902,-0.3081,-0.6286,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,threes,OVER,DraftKings,draftkings,1.5,-109,0.64,-0.86,0.1923,0.5215,-0.3292,-0.6313,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Courtney Vandersloot,pl_cdfca6023e460043,reb,OVER,DraftKings,draftkings,2.5,-131,0.8,-1.7,0.2053,0.5671,-0.3618,-0.6379,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,threes,OVER,FanDuel,fanduel,1.5,-114,0.64,-0.86,0.1923,0.5327,-0.3404,-0.639,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,threes,OVER,FanDuel,fanduel,1.5,112,0.55,-0.95,0.1685,0.4717,-0.3032,-0.6428,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
